pesq,pesq_noisy,stoi,stoi_noisy,estoi,estoi_noisy,si_sdr,si_sdr_noisy,snr,snr_noisy,segsnr,segsnr_noisy,pesq_available,snr_gain,si_sdr_gain,pesq_gain,stoi_gain,method,id,category,speaker,bg_snr_db,n_events,reverb,proc_s,rtf
3.8151824474334717,3.8151824474334717,0.9703871467024997,0.9703871467024997,0.9621077524215361,0.962107752421536,29.735825840346255,29.735825840346255,29.736229670022656,29.736229670022656,32.81937571547339,32.81937571547339,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0028,artillery,237,13.02,1,False,5.800044164061546e-06,1.4500110410153866e-06
1.4538698196411133,1.4538698196411133,0.9104263722254483,0.9104263722254483,0.8267608381476867,0.8267608381476866,10.005324771271027,10.005324771271027,10.190809557160616,10.190809557160616,7.961262746199835,7.961262746199835,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0029,artillery,1320,4.62,1,True,4.00003045797348e-06,1.00000761449337e-06
3.5065927505493164,3.5065927505493164,0.9839461804558133,0.9839461804558133,0.9746630552128188,0.9746630552128188,22.51745890404312,22.51745890404312,22.519524595227082,22.519524595227082,33.68763640511914,33.68763640511914,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0030,artillery,3575,4.21,1,False,2.800021320581436e-06,7.00005330145359e-07
4.347370624542236,4.347370624542236,0.9999995948937619,0.9999995948937619,0.9999895754307384,0.9999895754307384,29.72951312027253,29.72951312027253,29.72868475808109,29.72868475808109,34.71393965987072,34.71393965987072,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0031,artillery,4992,11.56,1,False,3.200024366378784e-06,8.00006091594696e-07
1.2540524005889893,1.2540524005889893,0.8316634363152334,0.8316634363152334,0.6856421859599098,0.6856421859599098,1.3217618946806056,1.3217618946806056,1.3586973363377126,1.3586973363377126,4.58304904737581,4.58304904737581,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0032,artillery,2961,1.02,1,True,3.0999071896076202e-06,7.749767974019051e-07
2.2580339908599854,2.2580339908599854,0.9640482129869336,0.9640482129869336,0.9098693962003027,0.9098693962003027,10.465529178037723,10.465529178037723,10.465948494348993,10.465948494348993,16.01575242595497,16.01575242595497,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0033,artillery,61,9.85,3,True,3.400025889277458e-06,8.500064723193645e-07
3.065403461456299,3.065403461456299,0.9774547226349695,0.9774547226349695,0.9485848702634252,0.9485848702634252,11.520524035566932,11.520524035566932,11.488815947856885,11.488815947856885,30.6008465318667,30.6008465318667,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0034,artillery,61,3.04,1,False,3.100140020251274e-06,7.750350050628185e-07
2.990842342376709,2.990842342376709,0.9946003961134525,0.9946003961134525,0.9660612999813726,0.9660612999813728,19.94322167633368,19.94322167633368,19.920075432502,19.920075432502,30.832052939989342,30.832052939989342,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0035,artillery,3570,7.39,1,False,2.700136974453926e-06,6.750342436134815e-07
1.35262131690979,1.35262131690979,0.9267724010668558,0.9267724010668558,0.8483399124834937,0.8483399124834937,9.58671249515711,9.58671249515711,9.58662721568299,9.58662721568299,10.022272092784858,10.022272092784858,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0036,artillery,1580,1.66,3,True,3.00002284348011e-06,7.500057108700275e-07
1.1067508459091187,1.1067508459091187,0.8218804251677727,0.8218804251677727,0.6601811345502315,0.6601811345502315,-2.1168160857976597,-2.1168160857976597,-2.356057021009366,-2.356057021009366,4.747849062006388,4.747849062006388,True,0.0,0.0,0.0,0.0,unprocessed,artillery/0037,artillery,8463,2.13,4,True,2.0099803805351257e-05,5.024950951337814e-06
